created_at,last_move_at,turns,white_rating,black_rating,opening_ply
1453205923900.0,1453206038247.0,0.018000000000000002,1406,1525,2
1453113525415.0,1453114405195.0,0.134,1397,1319,4
1453112485127.0,1453113522419.0,0.134,1317,1400,7
1453094028188.0,1453095040223.0,0.122,1391,1306,5
1453093180944.0,1453094016844.0,0.07200000000000001,1314,1382,3
1453092482037.0,1453093174770.0,0.07,1380,1436,9
1453056227927.0,1453057040116.0,0.166,1503,1366,11
1453051102479.0,1453051438024.0,0.074,1794,1368,2
1453047121078.0,1453047521263.0,0.046,1623,1368,5
1452422769144.0,1452423570243.0,0.178,1459,1376,4
1452422535946.0,1452422766984.0,0.054,1373,1461,4
1452419626210.0,1452421706062.0,0.154,1364,1292,5
1452413013317.0,1452413652404.0,0.094,1364,1500,6
1452412163437.0,1452412546557.0,0.048,1374,1387,4
1456254755916.0,1456255274632.0,0.126,1441,1367,3
1455400235249.0,1455400946590.0,0.088,1405,1545,4
1450540791214.0,1450541186456.0,0.056,1424,1519,4
1450540072446.0,1450540785158.0,0.234,1311,1534,6
1450538942393.0,1450540057675.0,0.21,1441,1500,6
1453887710994.0,1453889331410.0,0.202,1978,2139,4
1453847339383.0,1453849820186.0,0.14400000000000002,1905,2133,6
1453824792184.0,1453826144807.0,0.138,2126,1981,3
1453806790726.0,1453808444391.0,0.29,2159,2136,14
1453802252335.0,1453803984650.0,0.166,1972,2153,3
1453727545443.0,1453729362607.0,0.17,2149,1868,7
1453679648900.0,1453680518312.0,0.11,1904,2143,12
1453653921946.0,1453655347919.0,0.17400000000000002,2138,1900,7
1453652523132.0,1453653920035.0,0.178,1881,2157,3
1453639307815.0,1453640809888.0,0.154,2153,1868,7
1453599720994.0,1453608768832.0,0.01,2151,1717,4
1453594447457.0,1453597859069.0,0.13,2143,2003,17
1453565060124.0,1453568609675.0,0.20600000000000002,2137,1944,16
1448924332670.0,1448924982972.0,0.152,1222,1234,5
1504467398028.0,1504469541780.0,0.13,1695,1627,5
1504454147110.0,1504455493777.0,0.112,1568,1688,9
1504434740533.0,1504437066646.0,0.246,1688,1699,3
1504431925219.0,1504432211580.0,0.046,1560,1703,4
1504381150568.0,1504383614716.0,0.198,1714,1671,2
1504380813283.0,1504381111211.0,0.07200000000000001,1706,1633,6
1504305155963.0,1504305787068.0,0.064,1633,1697,8
1504269882029.0,1504272100972.0,0.192,1586,1690,8
1504265962801.0,1504267251477.0,0.112,1699,1751,4
1504264020297.0,1504265290134.0,0.076,1570,1692,5
1504256991618.0,1504257783064.0,0.08,1680,1725,5
1504255831578.0,1504256763773.0,0.07200000000000001,1690,1690,3
1504209781464.0,1504211693361.0,0.276,1685,1680,1
1504189296914.0,1504192091425.0,0.324,1715,1668,4
1504188124186.0,1504188994692.0,0.076,1633,1658,3
1504186894257.0,1504188037572.0,0.106,1649,1583,11
1504186361082.0,1504186808023.0,0.058,1612,1662,8
1504184610780.0,1504186158913.0,0.114,1662,1642,6
1504129870064.0,1504131315192.0,0.1,1673,1679,4
1504129217571.0,1504129843833.0,0.058,1668,1684,6
1503152818074.0,1503155738910.0,0.28400000000000003,1694,1709,5
1502228320647.0,1502230258880.0,0.116,1600,1708,5
1502188028645.0,1502190486861.0,0.194,1699,1621,4
1502128021952.0,1502129741955.0,0.122,1691,1622,6
1499867108059.0,1499869826702.0,0.266,1830,1698,14
1499865483004.0,1499866892531.0,0.13,1601,1710,5
1499863247958.0,1499863960834.0,0.064,1703,1587,4
1499806470529.0,1499808011600.0,0.116,1597,1695,10
1499776294362.0,1499776604619.0,0.024,1716,1637,6
1499714873141.0,1499716542214.0,0.17,1720,1726,4
1499699794969.0,1499701055110.0,0.106,1719,1610,6
1499631219302.0,1499633040050.0,0.10200000000000001,1710,1645,4
1499613756353.0,1499615507901.0,0.12,1723,1644,5
1499607848977.0,1499608981715.0,0.10400000000000001,1640,1715,3
1499422653599.0,1499423892104.0,0.062,1648,1728,5
1499422445020.0,1499422627216.0,0.03,1719,1655,6
1499286425438.0,1499287973401.0,0.07,1706,1801,4
1499262314604.0,1499263895173.0,0.12,1675,1687,3
1499259809893.0,1499261618896.0,0.106,1696,1731,9
1499183755486.0,1499185802440.0,0.176,1704,1685,4
1499180057627.0,1499181171538.0,0.108,1699,1594,11
1499109636519.0,1499110848533.0,0.138,1769,1698,6
1499090963276.0,1499093509599.0,0.184,1709,1718,6
1498597967698.0,1498598360840.0,0.052000000000000005,1720,1693,6
1498576910452.0,1498578200036.0,0.082,1730,1735,9
1450567552108.0,1450569249377.0,0.154,1793,1857,7
1450553961707.0,1450555871673.0,0.182,1871,1804,3
1450485276854.0,1450486609921.0,0.162,1790,1853,8
1450050435796.0,1450052049494.0,0.11800000000000001,1775,1754,6
1450050079802.0,1450050432218.0,0.058,1741,1792,9
1449610924398.0,1449611025916.0,0.016,1500,1792,4
1449609981245.0,1449610894401.0,0.074,1500,1792,3
1449267533057.0,1449269055671.0,0.122,1858,1792,3
1449266217084.0,1449267530477.0,0.1,1792,1858,8
1448856715027.0,1448857346936.0,0.11,1779,1703,7
1448737561358.0,1448739447064.0,0.308,1703,1765,5
1480972107383.0,1480972800920.0,0.14,1281,1427,9
1480971617542.0,1480972102959.0,0.088,1454,1260,9
1479646708077.0,1479647510772.0,0.114,1440,1347,2
1461528141921.0,1461528513959.0,0.094,1053,1474,3
1461525924852.0,1461526561006.0,0.07200000000000001,1246,1465,5
1461347737622.0,1461348436093.0,0.084,1362,1449,3
1461253860019.0,1461254550347.0,0.088,1255,1437,7
1461252199805.0,1461253472094.0,0.314,1429,1165,4
1457819563207.0,1457820935043.0,0.186,1429,1500,2
1457818343335.0,1457819253593.0,0.198,1405,1423,2
1454685647001.0,1454686429638.0,0.094,1348,1432,3
1454617805719.0,1454618552235.0,0.146,1417,1260,5
1454254937192.0,1454256041871.0,0.09,1395,1331,6
1454244841940.0,1454246292737.0,0.214,1370,1334,4
1453820012638.0,1453821470821.0,0.112,1152,1355,1
1453818188919.0,1453819259383.0,0.148,1175,1338,4
1453817973658.0,1453818185654.0,0.058,1314,1244,4
1453742838819.0,1453743689992.0,0.16,1271,1279,6
1453742490213.0,1453742810382.0,0.048,1222,1417,8
1453741054491.0,1453742484737.0,0.14,1236,1500,5
1453739050583.0,1453740532082.0,0.122,1187,1231,4
1504422454005.0,1504423633043.0,0.228,1187,1393,4
1504421873529.0,1504422439280.0,0.088,1393,1187,5
1504420884147.0,1504421794286.0,0.156,1195,1260,3
1504282356432.0,1504285048058.0,0.178,1146,1208,3
1504276374268.0,1504277275585.0,0.148,1216,1310,2
1504274928333.0,1504275972016.0,0.14400000000000002,1159,1207,5
1504273797399.0,1504274275550.0,0.074,1152,1198,1
1504273526207.0,1504273786826.0,0.038,1188,1163,2
1504189614895.0,1504190127390.0,0.074,1177,1172,4
1504144228433.0,1504145174210.0,0.136,1184,1301,4
1504103026041.0,1504105011329.0,0.176,1099,1176,1
1504100146236.0,1504101773402.0,0.23,1182,1176,4
1504027943118.0,1504028620365.0,0.06,1185,1231,4
1504026501335.0,1504027798405.0,0.09,1219,1196,5
1504025192031.0,1504026477471.0,0.14200000000000002,1195,1220,4
1504022812056.0,1504023793629.0,0.156,1374,1179,3
1504012388320.0,1504012853988.0,0.048,1144,1164,3
1504010212276.0,1504011634286.0,0.138,1150,1253,2
1503981411757.0,1503982636255.0,0.112,1162,1139,2
1503979851623.0,1503981382046.0,0.198,1119,1175,1
1503975791777.0,1503977040189.0,0.158,1302,1183,2
1503936667168.0,1503937843782.0,0.132,1135,1172,1
1503932002014.0,1503933188489.0,0.106,1147,1185,1
1503921909637.0,1503922973337.0,0.28400000000000003,1190,1410,4
1503921003306.0,1503921892566.0,0.28800000000000003,1416,1183,5
1503912313602.0,1503912992040.0,0.112,1172,1181,4
1503911327172.0,1503911500462.0,0.06,1162,1121,6
1503910574109.0,1503911318202.0,0.20400000000000001,1135,1151,4
1503906298130.0,1503907150623.0,0.14,1151,1469,4
1503904744204.0,1503905565900.0,0.11800000000000001,1368,1156,5
1503898472868.0,1503899711845.0,0.10400000000000001,1169,1144,5
1503897182418.0,1503898455756.0,0.092,1155,1147,4
1503853885110.0,1503856053972.0,0.26,1113,1145,3
1503835785757.0,1503837268656.0,0.2,1143,1192,2
1503834169859.0,1503835613213.0,0.134,1042,1159,3
1503817370303.0,1503818048920.0,0.10400000000000001,1142,1900,2
1475458463111.0,1475459523064.0,0.064,2073,1890,9
1475456560984.0,1475457969119.0,0.066,2056,2062,7
1475446622053.0,1475449211659.0,0.17,2055,1924,8
1475365510771.0,1475367086423.0,0.112,1865,2049,8
1475364254735.0,1475365505800.0,0.11,2043,1871,8
1475187940289.0,1475189476465.0,0.13,2168,2050,24
1475100523763.0,1475101614443.0,0.112,2065,1960,2
1475099833625.0,1475099971622.0,0.048,1928,2050,7
1475098283422.0,1475099765182.0,0.23800000000000002,2038,2065,6
1475097011221.0,1475098246311.0,0.108,2051,1995,2
1475096474786.0,1475096989419.0,0.07,1909,2065,8
1475026250276.0,1475027801883.0,0.17200000000000001,2075,2138,6
1462637220479.0,1462639154395.0,0.234,2061,2122,5
1462585255372.0,1462587673662.0,0.216,1809,2056,8
1462473578127.0,1462476050852.0,0.28200000000000003,2046,1984,8
1462471863444.0,1462473497963.0,0.134,1879,2061,7
1462470648741.0,1462471430986.0,0.056,2057,1795,5
1480696602292.0,1480703394671.0,0.276,2042,2058,6
1480103791186.0,1480109319870.0,0.17200000000000001,1961,2044,11
1479665826884.0,1479672027597.0,0.124,1902,2037,12
1479586088569.0,1479590603540.0,0.106,2022,2162,6
1479143117517.0,1479146786139.0,0.154,2335,2025,5
1478350915300.0,1478355755853.0,0.11,2013,2035,8
1478275575105.0,1478285762401.0,0.214,2016,1943,4
1477775493277.0,1477775926252.0,0.068,1727,2012,5
1477677363996.0,1477677966913.0,0.032,2008,1744,4
1477489222944.0,1477495937294.0,0.11800000000000001,2109,2016,11
1476817262850.0,1476820909417.0,0.138,2150,2023,4
1476566438381.0,1476567429100.0,0.098,2023,1640,8
1476565200006.0,1476565892272.0,0.062,2023,1640,9
1476458597643.0,1476464974838.0,0.222,2006,2232,10
1476288299241.0,1476298176243.0,0.224,2131,1991,12
1475935316663.0,1475939352578.0,0.076,1650,1988,7
1475859824109.0,1475866826838.0,0.11,1979,1913,7
1475417804061.0,1475422966592.0,0.154,1975,2104,7
1475406707639.0,1475415167983.0,0.20400000000000001,2097,1960,4
1473271494179.0,1473272078388.0,0.08600000000000001,1845,1975,4
1471552006148.0,1471556374548.0,0.1,1984,1964,5
1470866389230.0,1470874271946.0,0.154,1954,1899,2
1470164427496.0,1470170008319.0,0.098,1962,2080,13
1469651500229.0,1469657304392.0,0.192,1943,1951,12
1468753287220.0,1468756252621.0,0.08,1966,1939,12
1468076704142.0,1468077711510.0,0.09,1926,1982,6
1466872722079.0,1466874241537.0,0.166,1820,1940,3
1466811733706.0,1466813496981.0,0.214,1941,1893,3
1466630494489.0,1466630672557.0,0.054,1867,1932,9
1466603817752.0,1466604149870.0,0.1,1860,1922,3
1466546002671.0,1466546493675.0,0.084,1937,1805,2
1466461455901.0,1466462989970.0,0.162,1930,1807,2
1466445219725.0,1466446151093.0,0.136,1848,1921,8
1485834550835.0,1485834582766.0,0.01,1815,1688,1
1485834395535.0,1485834450277.0,0.024,1236,1815,1
1485831031467.0,1485831875732.0,0.186,1806,1736,6
1477196877369.0,1477197398449.0,0.132,1679,1799,2
1477196572496.0,1477196875180.0,0.15,1791,1687,7
1477196182496.0,1477196565640.0,0.106,1816,1801,2
1475212197265.0,1475212626474.0,0.1,1758,1791,9
1504469306734.0,1504470092761.0,0.182,1949,1966,3
1504267472004.0,1504268568567.0,0.224,1908,1956,9
1497645562152.0,1497648190515.0,0.14200000000000002,1726,1713,5
1491449233132.0,1491450799558.0,0.22,1841,1712,3
1491280953887.0,1491281685375.0,0.108,1721,1773,5
1490678950493.0,1490679651406.0,0.124,1737,1582,3
1490678493807.0,1490678901551.0,0.13,1730,1560,6
1490678280888.0,1490678457478.0,0.078,1836,1739,2
1490678028460.0,1490678257755.0,0.116,1639,1730,9
1490677879651.0,1490677978841.0,0.046,1725,1537,5
1490419358448.0,1490420189063.0,0.146,1812,1733,8
1490203613611.0,1490204007662.0,0.124,1757,1877,3
1490203006227.0,1490203599140.0,0.198,1742,1897,4
1490202836151.0,1490202973713.0,0.056,1795,1751,5
1490202411026.0,1490202768208.0,0.116,1771,1739,1
1490192811247.0,1490193149753.0,0.07200000000000001,1727,2084,3
1490191787927.0,1490192715623.0,0.2,1739,1906,4
1490191464030.0,1490191750361.0,0.07,1787,1726,6
1490074590966.0,1490075268416.0,0.11800000000000001,1446,1739,2
1490073550182.0,1490074231443.0,0.08600000000000001,1818,1748,3
1490072402828.0,1490073495254.0,0.122,1737,1740,9
1490031083061.0,1490031456989.0,0.046,1728,1642,8
1490030433670.0,1490030944078.0,0.092,1746,1507,13
1490030319970.0,1490030420300.0,0.03,1903,1752,2
1490029757391.0,1490030200912.0,0.222,1694,1763,2
1490027534885.0,1490028106931.0,0.184,1761,1857,6
1490027161699.0,1490027504692.0,0.10400000000000001,1770,1853,3
1490026847467.0,1490027120890.0,0.084,1805,1758,2
1490026190655.0,1490026807129.0,0.14400000000000002,1778,1746,6
1490025746885.0,1490026179545.0,0.13,1735,1725,2
1490020355494.0,1490021136128.0,0.184,1739,1980,13
1490018824880.0,1490020049634.0,0.298,1783,1749,3
1455258300743.0,1455259079231.0,0.112,1859,2417,16
1452353598644.0,1452354431640.0,0.222,1853,1629,4
1452153759829.0,1452154458454.0,0.17200000000000001,1861,1547,8
1504278906942.0,1504283380829.0,0.152,2081,1691,8
1504202217410.0,1504202950510.0,0.08,1967,2074,13
1504196584302.0,1504201199121.0,0.234,1838,2080,6
1503935928858.0,1503937337581.0,0.07,2072,1964,6
1503850146477.0,1503853982318.0,0.156,2072,1500,9
1503759254218.0,1503762063412.0,0.122,1904,2089,15
1503755972268.0,1503757478469.0,0.128,1857,2084,3
1503739096844.0,1503741510830.0,0.20400000000000001,1814,2080,6
1503736428752.0,1503737029324.0,0.054,2037,2070,3
1503320933719.0,1503323856129.0,0.11800000000000001,2064,1897,6
1503232492575.0,1503234679028.0,0.11800000000000001,1867,2064,6
1503220826738.0,1503224072186.0,0.20800000000000002,2077,2011,9
1503213874572.0,1503217822177.0,0.138,2085,2077,3
1503139682198.0,1503143536226.0,0.266,2073,1837,2
1503138863190.0,1503139654139.0,0.07200000000000001,1848,2068,3
1503070511438.0,1503075168128.0,0.274,2070,1975,8
1503062092763.0,1503066558094.0,0.23,1899,2076,2
1503059286074.0,1503061316100.0,0.098,2065,2068,16
1502986799592.0,1502991183493.0,0.20400000000000001,1976,2056,9
1502982313046.0,1502985177607.0,0.122,2051,1810,7
1503600349984.0,1503601071826.0,0.168,1426,1341,3
1503454913745.0,1503455200725.0,0.106,1466,1532,4
1496207121580.0,1496207746907.0,0.09,997,1500,5
1504472889081.0,1504473574354.0,0.14200000000000002,1515,1879,1
1504472189718.0,1504472732241.0,0.278,1875,1568,3
1504471329299.0,1504472004312.0,0.322,1859,2004,10
1504470622502.0,1504471027896.0,0.088,1862,2199,4
1504470426717.0,1504470545310.0,0.058,1530,1872,4
1504470212624.0,1504470334534.0,0.10200000000000001,1870,1430,2
1504468776136.0,1504469406635.0,0.148,1691,1858,12
1504468251112.0,1504468670564.0,0.096,1860,1815,6
1504380392745.0,1504381323496.0,0.262,1855,1615,4
1504437619936.0,1504438156859.0,0.192,2068,1500,4
1504435357370.0,1504436430033.0,0.268,1910,2060,8
1504434776320.0,1504435289821.0,0.122,2058,1616,4
1504433673544.0,1504434478419.0,0.124,1693,2055,8
1504428535236.0,1504428890780.0,0.116,1273,2054,6
1504428077764.0,1504428435890.0,0.098,2038,2141,6
1504347504668.0,1504348001271.0,0.14200000000000002,2034,1747,6
1504347003801.0,1504347491787.0,0.146,1979,2049,6
1504344964249.0,1504345872718.0,0.17400000000000002,2044,2027,6
1504344229464.0,1504344861034.0,0.126,2014,2023,8
1504343975282.0,1504344200374.0,0.076,2094,1997,11
1504343702205.0,1504343941644.0,0.08600000000000001,1996,1403,14
1504343097840.0,1504343645248.0,0.146,1994,1522,2
1504341844409.0,1504343070441.0,0.302,1733,2016,6
1504341205444.0,1504341581685.0,0.094,2014,1585,7
1504340636773.0,1504341095051.0,0.116,1535,2012,3
1504283852188.0,1504284672936.0,0.106,2008,1735,10
1504257000305.0,1504257443705.0,0.15,1646,2031,6
1504256007056.0,1504256310420.0,0.07200000000000001,1913,2020,2
1504431700514.0,1504432700387.0,0.064,2173,2240,11
1504427887246.0,1504429968384.0,0.154,2228,2228,9
1504415841370.0,1504416740757.0,0.136,2078,2228,5
1504406075374.0,1504411827275.0,0.28,2069,2223,4
1504391112500.0,1504393917594.0,0.248,2229,2004,5
1504388366713.0,1504388895541.0,0.114,2233,2540,9
1504343581767.0,1504347391349.0,0.134,2229,1947,5
1504341759455.0,1504343075447.0,0.10200000000000001,2052,2222,3
1504319048693.0,1504320415842.0,0.08600000000000001,2164,2212,6
1504301327986.0,1504304482098.0,0.274,2207,1993,16
1504261664215.0,1504263779734.0,0.14400000000000002,2222,2029,12
1504168376854.0,1504170237152.0,0.062,2364,2222,4
1504128966520.0,1504130951891.0,0.152,2157,2213,6
1504087043261.0,1504089087054.0,0.14200000000000002,2206,2046,11
1504042800687.0,1504044128502.0,0.316,2214,2336,11
1504040591054.0,1504041452567.0,0.08600000000000001,2252,2224,2
1503956243281.0,1503957452856.0,0.132,2136,2215,11
1503869054769.0,1503870629915.0,0.08,2277,2201,2
1503784005833.0,1503784540243.0,0.076,2220,1973,4
1503703670150.0,1503706446713.0,0.182,2215,1998,7
1503640660244.0,1503641781589.0,0.116,2064,2215,11
1503566190941.0,1503566492944.0,0.026000000000000002,2228,2203,11
1503565455297.0,1503568463658.0,0.23,2228,2203,2
1503557880082.0,1503558797578.0,0.076,2103,2194,6
1503552500269.0,1503554489745.0,0.11800000000000001,2207,2206,15
1503524835210.0,1503526521309.0,0.138,2621,2206,11
1504206101035.0,1504207808417.0,0.14400000000000002,1829,1807,14
1504124670241.0,1504125189351.0,0.166,1803,1542,4
1504120640947.0,1504121548266.0,0.108,1751,1793,2
1504117912859.0,1504119557033.0,0.304,1807,1719,5
1504117558967.0,1504117909301.0,0.08,1728,1798,2
1504117087046.0,1504117548087.0,0.12,1812,1714,2
1503916892316.0,1503917974226.0,0.114,1397,1376,4
1503743291958.0,1503744234266.0,0.196,1490,1474,5
1503463841447.0,1503467835266.0,0.28600000000000003,1354,1405,4
1504463563828.0,1504464169111.0,0.278,1503,1494,5
1504460714805.0,1504461699540.0,0.082,2246,1494,10
1504453414050.0,1504454174982.0,0.28400000000000003,1504,1578,5
1504452746423.0,1504453319861.0,0.12,1507,1490,8
1504452185357.0,1504452658841.0,0.166,1652,1498,1
1504451453321.0,1504452137219.0,0.2,1507,1649,7
1504450804664.0,1504451376533.0,0.10400000000000001,1482,1493,4
1504372383249.0,1504373400688.0,0.058,1493,2108,4
1503848211336.0,1503849341895.0,0.134,1946,1772,7
1503594124401.0,1503597891756.0,0.14200000000000002,2057,1782,13
1503514801507.0,1503515471578.0,0.12,1793,1783,9
1503443334757.0,1503443873107.0,0.068,1793,2227,4
1503428401167.0,1503429194054.0,0.112,1783,1781,4
1503273603022.0,1503274019347.0,0.078,1791,1876,10
1503245456285.0,1503246072743.0,0.106,1877,1799,3
1503151206072.0,1503153662814.0,0.17200000000000001,1935,1784,8
1503050404312.0,1503050527813.0,0.046,1795,1798,2
1503014401772.0,1503015121512.0,0.126,1794,1806,4
1502564484958.0,1502564820785.0,0.124,1803,1900,4
1502546372675.0,1502547956067.0,0.088,1802,1858,7
1502391601548.0,1502392602638.0,0.222,1802,1781,2
1502359200604.0,1502359745335.0,0.16,1722,1794,8
1502305203811.0,1502305532089.0,0.1,1784,1783,3
1489594779999.0,1489594838717.0,0.024,1795,1753,4
1489431646937.0,1489436643648.0,0.122,1500,1795,7
1487696404085.0,1487696763191.0,0.08,1757,1785,1
1504462394439.0,1504463313101.0,0.20800000000000002,1389,1307,5
1504461524016.0,1504461721585.0,0.066,1678,1299,10
1504461448602.0,1504462212186.0,0.128,1152,1299,3
1504431197149.0,1504432166723.0,0.124,1303,1634,6
1504430279512.0,1504430529316.0,0.094,1278,1530,6
1504429928401.0,1504430216957.0,0.06,1595,1281,6
1504429201572.0,1504429305947.0,0.048,1267,1344,8
1504427586244.0,1504427892752.0,0.04,1332,1277,8
1504413960930.0,1504415954401.0,0.132,1213,1277,8
1504372513828.0,1504373164040.0,0.024,1277,1047,3
1504371280241.0,1504372432107.0,0.126,1047,1277,3
1504344874055.0,1504346171761.0,0.164,1393,1285,3
1504343009286.0,1504344825473.0,0.17400000000000002,1279,1090,2
1504285732667.0,1504285866885.0,0.038,1268,1255,4
1504284848365.0,1504285701074.0,0.11800000000000001,1186,1283,3
1504198922993.0,1504199561580.0,0.248,1283,1267,5
1504181665319.0,1504182898458.0,0.192,1290,1270,1
1504180449600.0,1504181408410.0,0.106,1331,1281,4
1504083171659.0,1504083489501.0,0.078,1304,1292,1
1504083112308.0,1504083165685.0,0.02,1305,1293,3
1504082518342.0,1504083102640.0,0.10200000000000001,1308,1317,8
1503807038654.0,1503807186895.0,0.036000000000000004,1296,1305,13
1503795853806.0,1503796854748.0,0.212,968,1305,8
1503768500121.0,1503768760299.0,0.076,1293,1466,5
1503755643214.0,1503756155551.0,0.11800000000000001,1500,1299,7
1503752054196.0,1503752788715.0,0.222,1288,1232,3
1503751732571.0,1503751894432.0,0.056,1289,2108,9
1503740797460.0,1503741644281.0,0.202,1431,1289,6
1503740530640.0,1503740595190.0,0.03,1806,1289,7
1503740087949.0,1503740469804.0,0.084,1289,1311,5
1503739469142.0,1503739966021.0,0.23600000000000002,1431,1289,3
1503739135570.0,1503739403526.0,0.068,1289,1484,6
1503738724395.0,1503739077249.0,0.12,1289,1810,5
1503738125073.0,1503738508839.0,0.132,1806,1289,5
1503680241171.0,1503680377979.0,0.042,1289,1500,5
1503665646861.0,1503666441310.0,0.146,1409,1297,8
1503663679072.0,1503665634305.0,0.318,1280,1485,6
1503596658177.0,1503597284448.0,0.148,1280,1211,4
1503596247806.0,1503596628683.0,0.056,1211,1280,3
1503581249033.0,1503581743661.0,0.224,1281,1765,6
1502911587756.0,1502912088258.0,0.11,1825,1232,2
1502911263019.0,1502911515659.0,0.10400000000000001,1492,1191,3
1502910665527.0,1502911213973.0,0.14400000000000002,1419,1151,1
1502910003757.0,1502910615308.0,0.212,1346,1112,7
1502909724934.0,1502909728536.0,0.004,1118,1456,2
1502909713247.0,1502909717104.0,0.004,1126,1450,2
1502909704323.0,1502909707499.0,0.004,1154,1147,2
1502909664247.0,1502909666785.0,0.004,1227,1179,1
1502909626272.0,1502909634693.0,0.004,1507,1188,2
1502909602373.0,1502909607801.0,0.004,1196,1547,2
1502909590493.0,1502909595963.0,0.004,1467,1209,2
1502909572718.0,1502909577259.0,0.004,1226,1431,1
1502909556590.0,1502909563913.0,0.004,1362,1252,2
1502909525367.0,1502909545499.0,0.004,1076,1319,2
1502909513550.0,1502909517854.0,0.004,1346,1503,2
1502909501611.0,1502909508291.0,0.004,1369,1581,2
1502909332941.0,1502909337055.0,0.004,1567,1400,2
1502909306663.0,1502909326678.0,0.004,1445,1546,1
1502909296404.0,1502909301274.0,0.004,1538,1516,2
1502909258708.0,1502909274969.0,0.006,1630,1556,1
1502909228257.0,1502909240217.0,0.004,1834,1709,2
1500986552187.0,1500987311681.0,0.108,1778,1779,4
1504043377426.0,1504044897105.0,0.08600000000000001,1881,1963,5
1504042860417.0,1504043365392.0,0.046,1963,1881,3
1504042722464.0,1504042789004.0,0.014,1963,1881,2
1504042585395.0,1504042696821.0,0.02,1963,1881,2
1504042543473.0,1504042561297.0,0.004,1963,1881,2
1504040799909.0,1504042430875.0,0.096,1881,1963,6
1504030549817.0,1504031574549.0,0.09,1918,1904,6
1504028984946.0,1504030539583.0,0.11,1903,1920,7
1504024022955.0,1504026510156.0,0.14200000000000002,1881,1800,6
1503783023148.0,1503783902806.0,0.07200000000000001,1973,1881,15
1503782551240.0,1503782947361.0,0.036000000000000004,1881,1973,6
1503781710184.0,1503782494250.0,0.066,1973,1881,3
1503780583053.0,1503781665539.0,0.064,1881,1973,7
1503779273541.0,1503780488373.0,0.062,1973,1881,3
1503779224102.0,1503779230883.0,0.004,1973,1881,2
1503777633274.0,1503779216557.0,0.114,1881,1973,5
1503776712539.0,1503777618315.0,0.074,1973,1881,2
1503776467382.0,1503776702316.0,0.03,1881,1973,6
1503770892965.0,1503773469261.0,0.146,1863,1713,5
1503764688696.0,1503766379203.0,0.106,1839,1765,5
1503609142679.0,1503610670315.0,0.11,1810,1749,8
1503605272211.0,1503607777608.0,0.12,1973,1810,17
1503605120974.0,1503605237184.0,0.028,1810,1973,14
1503604489934.0,1503605116788.0,0.108,1973,1810,9
1503604014485.0,1503604461255.0,0.076,1810,1973,12
1503603122804.0,1503604005827.0,0.114,1973,1810,10
1503603015700.0,1503603102631.0,0.022,1973,1810,8
1503602364501.0,1503602920081.0,0.056,1810,1973,5
1503601671071.0,1503602340824.0,0.078,1973,1810,2
1503601299429.0,1503601565264.0,0.022,1973,1810,2
1503601053171.0,1503601278170.0,0.03,1973,1810,4
1503600455334.0,1503601048536.0,0.054,1810,1973,8
1503599923201.0,1503600432704.0,0.062,1973,1810,1
1503598905290.0,1503599736752.0,0.082,1973,1810,8
1503598001389.0,1503598867390.0,0.07,1973,1810,15
1503597198848.0,1503597936390.0,0.06,1973,1810,3
1503596187787.0,1503597113170.0,0.052000000000000005,1973,1810,3
1503595513000.0,1503596131498.0,0.046,1973,1810,2
1503476609442.0,1503477083166.0,0.048,1828,2035,18
1503475337832.0,1503476292129.0,0.084,1900,1774,5
1503474611871.0,1503475005346.0,0.048,1808,1894,7
1503474490552.0,1503474569880.0,0.02,1973,1840,8
1504446192536.0,1504446989211.0,0.184,1892,1770,2
1504369421012.0,1504370114948.0,0.15,1884,1784,3
1504362671049.0,1504363628926.0,0.232,1900,1702,2
1504357562643.0,1504358183308.0,0.14,1888,1918,4
1504336407651.0,1504336814835.0,0.138,1881,1753,4
1504334002120.0,1504334367909.0,0.108,1874,1742,4
1504280500311.0,1504280952952.0,0.136,1888,1780,5
1504279758162.0,1504280426685.0,0.116,1904,1740,8
1504201612907.0,1504202492750.0,0.158,1894,1862,2
1504198681456.0,1504199665348.0,0.23,1888,1700,6
1504178187989.0,1504179011222.0,0.316,1902,1810,3
1504164964677.0,1504165875452.0,0.262,1892,1861,2
1504162929086.0,1504163827975.0,0.13,1885,1742,1
1504157310518.0,1504158193660.0,0.154,1877,1780,4
1504111700551.0,1504112433034.0,0.216,1882,1722,2
1504111343624.0,1504111650731.0,0.08600000000000001,1873,1809,5
1504107376126.0,1504108175292.0,0.17400000000000002,1866,1737,1
1504107093958.0,1504107309256.0,0.058,1859,1744,1
1504106119496.0,1504106662813.0,0.128,1874,1700,4
1504101935122.0,1504102321388.0,0.158,1865,1823,2
1504100912361.0,1504101627794.0,0.152,1881,1703,4
1504026920036.0,1504027274468.0,0.11800000000000001,1891,1713,3
1504021601110.0,1504022505305.0,0.16,1905,1803,4
1504016416612.0,1504017376121.0,0.25,1897,1793,3
1504014546190.0,1504015507400.0,0.242,1890,1755,5
1503996890573.0,1503997753492.0,0.152,1903,1842,3
1503990323994.0,1503991041700.0,0.136,1917,1795,4
1503988786033.0,1503989469103.0,0.128,1931,1803,2
1503985300602.0,1503985741093.0,0.134,1926,1736,1
1503984014059.0,1503984413911.0,0.11800000000000001,1918,1823,2
